_id,Year,Month,ProvinceID,ProvinceName,Tmax,Tmin
3184,2022,3,95,ยะลา,35.6,21.9
3185,2022,3,96,นราธิวาส,34.2,22.6
3186,2022,4,10,กรุงเทพมหานคร,39.5,20.3
3187,2022,4,11,สมุทรปราการ,33.8,21.5
3188,2022,4,13,ปทุมธานี,39.7,19.5
3189,2022,4,14,พระนครศรีอยุธยา,39.6,17.5
3190,2022,4,16,ลพบุรี,39.7,19
3191,2022,4,18,ชัยนาท,39.5,19
3192,2022,4,20,ชลบุรี,37.8,17.2
3193,2022,4,21,ระยอง,35.5,18.2
3194,2022,4,22,จันทบุรี,36,17.9
3195,2022,4,23,ตราด,35.3,23.3
3196,2022,4,24,ฉะเชิงเทรา,38.9,17.2
3197,2022,4,25,ปราจีนบุรี,39,18
3198,2022,4,27,สระแก้ว,39,17.3
3199,2022,4,30,นครราชสีมา,38.8,14.8
3200,2022,4,31,บุรีรัมย์,39,15.4
3201,2022,4,32,สุรินทร์,38.5,15
3202,2022,4,33,ศรีสะเกษ,38.2,17.5
3203,2022,4,34,อุบลราชธานี,38.4,17.6
3204,2022,4,36,ชัยภูมิ,39.6,17.9
3205,2022,4,40,ขอนแก่น,39.5,17.4
3206,2022,4,41,อุดรธานี,40.5,18.5
3207,2022,4,42,เลย,38.6,17.9
3208,2022,4,43,หนองคาย,38.7,18.9
3209,2022,4,44,มหาสารคาม,40.3,18
3210,2022,4,45,ร้อยเอ็ด,39.7,17
3211,2022,4,46,กาฬสินธุ์,39.6,16.3
3212,2022,4,47,สกลนคร,38.9,17.5
3213,2022,4,48,นครพนม,38,17.5
3214,2022,4,49,มุกดาหาร,39.4,17.5
3215,2022,4,50,เชียงใหม่,39.3,8
3216,2022,4,51,ลำพูน,41,20
3217,2022,4,52,ลำปาง,42.6,19.5
3218,2022,4,53,อุตรดิตถ์,40.6,22
3219,2022,4,54,แพร่,40.1,19.5
3220,2022,4,55,น่าน,38.8,18.2
3221,2022,4,56,พะเยา,38,17.6
3222,2022,4,57,เชียงราย,37.6,16.4
3223,2022,4,58,แม่ฮ่องสอน,41.2,19.9
3224,2022,4,60,นครสวรรค์,40.7,19.5
3225,2022,4,62,กำแพงเพชร,40.2,21.4
3226,2022,4,63,ตาก,40.6,12.4
3227,2022,4,64,สุโขทัย,41.5,22.4
3228,2022,4,65,พิษณุโลก,40.3,21
3229,2022,4,66,พิจิตร,39.4,21.5
3230,2022,4,67,เพชรบูรณ์,40.9,19.3
3231,2022,4,70,ราชบุรี,39,20.4
3232,2022,4,71,กาญจนบุรี,40,17.9
3233,2022,4,72,สุพรรณบุรี,40.1,17
3234,2022,4,73,นครปฐม,38.8,20.5
3235,2022,4,76,เพชรบุรี,34.8,20.4
3236,2022,4,77,ประจวบคีรีขันธ์,38.6,20.3
3237,2022,4,80,นครศรีธรรมราช,37.2,23
3238,2022,4,81,กระบี่,36.1,23.6
3239,2022,4,82,พังงา,34,23.1
3240,2022,4,83,ภูเก็ต,37.7,23
3241,2022,4,84,สุราษฎร์ธานี,37.7,22.6
3242,2022,4,85,ระนอง,35.6,23
3243,2022,4,86,ชุมพร,36.8,22.2
3244,2022,4,90,สงขลา,37.2,22.6
3245,2022,4,91,สตูล,35.4,23
3246,2022,4,92,ตรัง,35.9,23.2
3247,2022,4,93,พัทลุง,35.6,23.3
3248,2022,4,94,ปัตตานี,36.3,22.7
3249,2022,4,95,ยะลา,36.3,22.8
3250,2022,4,96,นราธิวาส,34.5,22.5
3251,2022,5,10,กรุงเทพมหานคร,37.2,22.3
3252,2022,5,11,สมุทรปราการ,33.7,23.9
3253,2022,5,13,ปทุมธานี,37,21.4
3254,2022,5,14,พระนครศรีอยุธยา,36.4,20.4
3255,2022,5,16,ลพบุรี,37.5,21.2
3256,2022,5,18,ชัยนาท,36.2,22
3257,2022,5,20,ชลบุรี,36,21.8
3258,2022,5,21,ระยอง,34.8,22.1
3259,2022,5,22,จันทบุรี,35.3,21
3260,2022,5,23,ตราด,34.5,23.2
3261,2022,5,24,ฉะเชิงเทรา,35.5,21
3262,2022,5,25,ปราจีนบุรี,36.6,21.5
3263,2022,5,27,สระแก้ว,37.8,21
3264,2022,5,30,นครราชสีมา,36,18
3265,2022,5,31,บุรีรัมย์,36.1,18
3266,2022,5,32,สุรินทร์,35.3,18.3
3267,2022,5,33,ศรีสะเกษ,36,19.3
3268,2022,5,34,อุบลราชธานี,35.5,18.7
3269,2022,5,36,ชัยภูมิ,36.8,18
3270,2022,5,40,ขอนแก่น,36.6,17.4
3271,2022,5,41,อุดรธานี,36,20.4
3272,2022,5,42,เลย,36.3,21.2
3273,2022,5,43,หนองคาย,35.5,21.2
3274,2022,5,44,มหาสารคาม,36.9,18
3275,2022,5,45,ร้อยเอ็ด,36,18.1
3276,2022,5,46,กาฬสินธุ์,35.9,16.1
3277,2022,5,47,สกลนคร,34.9,16.5
3278,2022,5,48,นครพนม,34.1,17
3279,2022,5,49,มุกดาหาร,34.7,18
3280,2022,5,50,เชียงใหม่,37.1,10.2
3281,2022,5,51,ลำพูน,37.6,22.5
3282,2022,5,52,ลำปาง,38,22.4
3283,2022,5,53,อุตรดิตถ์,38,24.1
3284,2022,5,54,แพร่,37.1,21.2
3285,2022,5,55,น่าน,36.6,18.5
3286,2022,5,56,พะเยา,36.5,21.2
3287,2022,5,57,เชียงราย,35.3,21.7
3288,2022,5,58,แม่ฮ่องสอน,38.2,21.3
3289,2022,5,60,นครสวรรค์,37.2,21.9
3290,2022,5,62,กำแพงเพชร,37,23.7
3291,2022,5,63,ตาก,38.5,13.6
3292,2022,5,64,สุโขทัย,37,23.9
3293,2022,5,65,พิษณุโลก,36.9,22.5
3294,2022,5,66,พิจิตร,36.5,23.1
3295,2022,5,67,เพชรบูรณ์,37.5,22.9
3296,2022,5,70,ราชบุรี,35.9,23
3297,2022,5,71,กาญจนบุรี,37.6,20.5
3298,2022,5,72,สุพรรณบุรี,37.9,20.2
3299,2022,5,73,นครปฐม,36.7,22.5
3300,2022,5,76,เพชรบุรี,35.3,22.6
3301,2022,5,77,ประจวบคีรีขันธ์,36.5,22.8
3302,2022,5,80,นครศรีธรรมราช,36.5,23.7
3303,2022,5,81,กระบี่,34.7,24.1
3304,2022,5,82,พังงา,33.2,23
3305,2022,5,83,ภูเก็ต,36,20.5
3306,2022,5,84,สุราษฎร์ธานี,36.4,22.8
3307,2022,5,85,ระนอง,33.5,22.5
3308,2022,5,86,ชุมพร,35.4,22.8
3309,2022,5,90,สงขลา,37.1,22.5
3310,2022,5,91,สตูล,35,23.8
3311,2022,5,92,ตรัง,35,23.5
3312,2022,5,93,พัทลุง,35.6,23.6
3313,2022,5,94,ปัตตานี,34.9,24
3314,2022,5,95,ยะลา,35.6,23
3315,2022,5,96,นราธิวาส,36.2,23.6
3316,2022,6,10,กรุงเทพมหานคร,37.7,22.6
3317,2022,6,11,สมุทรปราการ,33.6,22.9
3318,2022,6,13,ปทุมธานี,37.5,23.5
3319,2022,6,14,พระนครศรีอยุธยา,37.2,21.8
3320,2022,6,16,ลพบุรี,37.3,22.4
3321,2022,6,18,ชัยนาท,35.6,23.6
3322,2022,6,20,ชลบุรี,37.1,21.4
3323,2022,6,21,ระยอง,36.3,23.8
3324,2022,6,22,จันทบุรี,34.5,23
3325,2022,6,23,ตราด,34.8,23.5
3326,2022,6,24,ฉะเชิงเทรา,37.4,22.5
3327,2022,6,25,ปราจีนบุรี,37,23.8
3328,2022,6,27,สระแก้ว,37.9,24
3329,2022,6,30,นครราชสีมา,37.5,21.7
3330,2022,6,31,บุรีรัมย์,36.4,23.5
3331,2022,6,32,สุรินทร์,36.2,23.3
3332,2022,6,33,ศรีสะเกษ,36.5,24.8
3333,2022,6,34,อุบลราชธานี,37,24
3334,2022,6,36,ชัยภูมิ,37,22.1
3335,2022,6,40,ขอนแก่น,37.3,24.1
3336,2022,6,41,อุดรธานี,36.3,24.1
3337,2022,6,42,เลย,36.4,22.5
3338,2022,6,43,หนองคาย,36,23.4
3339,2022,6,44,มหาสารคาม,38,24
3340,2022,6,45,ร้อยเอ็ด,36.4,22.5
3341,2022,6,46,กาฬสินธุ์,36.5,21.8
3342,2022,6,47,สกลนคร,36.3,23.8
3343,2022,6,48,นครพนม,35.6,23
3344,2022,6,49,มุกดาหาร,37.4,23.6
3345,2022,6,50,เชียงใหม่,37,12.5
3346,2022,6,51,ลำพูน,37.5,23
3347,2022,6,52,ลำปาง,37.9,22
3348,2022,6,53,อุตรดิตถ์,37.7,24.5
3349,2022,6,54,แพร่,36.8,23.4
3350,2022,6,55,น่าน,37.3,21.9
3351,2022,6,56,พะเยา,35.9,22.9
3352,2022,6,57,เชียงราย,34.9,22.5
3353,2022,6,58,แม่ฮ่องสอน,36.7,21.2
3354,2022,6,60,นครสวรรค์,36.8,22.3
3355,2022,6,62,กำแพงเพชร,36.9,23.9
3356,2022,6,63,ตาก,38.8,18.2
3357,2022,6,64,สุโขทัย,36.1,23.3
3358,2022,6,65,พิษณุโลก,35.7,23.7
3359,2022,6,66,พิจิตร,35.5,23.7
3360,2022,6,67,เพชรบูรณ์,38,23.1
3361,2022,6,70,ราชบุรี,36.3,24.1
3362,2022,6,71,กาญจนบุรี,38.1,21.5
3363,2022,6,72,สุพรรณบุรี,39.4,21.4
3364,2022,6,73,นครปฐม,37.5,24
3365,2022,6,76,เพชรบุรี,34.8,23.5
3366,2022,6,77,ประจวบคีรีขันธ์,37,23
3367,2022,6,80,นครศรีธรรมราช,35.5,23.2
3368,2022,6,81,กระบี่,35,22.9
3369,2022,6,82,พังงา,32.2,23.4
3370,2022,6,83,ภูเก็ต,34.5,23.5
3371,2022,6,84,สุราษฎร์ธานี,36.9,22.8
3372,2022,6,85,ระนอง,33.6,23.5
3373,2022,6,86,ชุมพร,35.7,23.7
3374,2022,6,90,สงขลา,35.6,22.7
3375,2022,6,91,สตูล,34.2,23.2
3376,2022,6,92,ตรัง,35,23.7
3377,2022,6,93,พัทลุง,36.5,23.8
3378,2022,6,94,ปัตตานี,35.3,22.9
3379,2022,6,95,ยะลา,34.6,22.8
3380,2022,6,96,นราธิวาส,35.8,23
3381,2022,7,10,กรุงเทพมหานคร,36.6,22.5
3382,2022,7,11,สมุทรปราการ,32,23.2
3383,2022,7,13,ปทุมธานี,36.7,24
3384,2022,7,14,พระนครศรีอยุธยา,37.5,23.2
3385,2022,7,16,ลพบุรี,38,23.7
3386,2022,7,18,ชัยนาท,36.6,24
3387,2022,7,20,ชลบุรี,35.2,23
3388,2022,7,21,ระยอง,35.1,23.4
3389,2022,7,22,จันทบุรี,34.2,23.2
3390,2022,7,23,ตราด,33.5,23
3391,2022,7,24,ฉะเชิงเทรา,36.6,22.8
3392,2022,7,25,ปราจีนบุรี,36.4,23.7
3393,2022,7,27,สระแก้ว,36.2,23.5
3394,2022,7,30,นครราชสีมา,36.3,21.6
3395,2022,7,31,บุรีรัมย์,35.6,22.2
3396,2022,7,32,สุรินทร์,35.7,23
3397,2022,7,33,ศรีสะเกษ,35,23.1
3398,2022,7,34,อุบลราชธานี,35.8,22.7
3399,2022,7,36,ชัยภูมิ,36,23
3400,2022,7,40,ขอนแก่น,36.5,23.1
3401,2022,7,41,อุดรธานี,37.1,23.9
3402,2022,7,42,เลย,37.9,21.9
3403,2022,7,43,หนองคาย,37.5,24
3404,2022,7,44,มหาสารคาม,36.2,23.4
3405,2022,7,45,ร้อยเอ็ด,35.6,23.9
3406,2022,7,46,กาฬสินธุ์,35.7,23
3407,2022,7,47,สกลนคร,36.3,23.1
3408,2022,7,48,นครพนม,36.4,23.8
3409,2022,7,49,มุกดาหาร,36.4,23
3410,2022,7,50,เชียงใหม่,38.4,15.9
3411,2022,7,51,ลำพูน,37.6,23.4
3412,2022,7,52,ลำปาง,38.6,22.5
3413,2022,7,53,อุตรดิตถ์,38.1,24.5
3414,2022,7,54,แพร่,37,23
3415,2022,7,55,น่าน,37.7,22.5
3416,2022,7,56,พะเยา,37.2,22.2
3417,2022,7,57,เชียงราย,36,23
3418,2022,7,58,แม่ฮ่องสอน,38.5,22.2
3419,2022,7,60,นครสวรรค์,36.7,23.5
3420,2022,7,62,กำแพงเพชร,36.3,24.1
3421,2022,7,63,ตาก,37.8,18.9
3422,2022,7,64,สุโขทัย,37.8,23.7
3423,2022,7,65,พิษณุโลก,36.5,22.8
3424,2022,7,66,พิจิตร,36,23.7
3425,2022,7,67,เพชรบูรณ์,37.4,22.7
3426,2022,7,70,ราชบุรี,35.7,24.5
3427,2022,7,71,กาญจนบุรี,37.4,21.5
3428,2022,7,72,สุพรรณบุรี,37.4,20.1
3429,2022,7,73,นครปฐม,37.3,23.7
3430,2022,7,76,เพชรบุรี,36.5,23.1
3431,2022,7,77,ประจวบคีรีขันธ์,35.8,22.9
3432,2022,7,80,นครศรีธรรมราช,35,23.2
3433,2022,7,81,กระบี่,34.5,23
3434,2022,7,82,พังงา,32.2,23.2
3435,2022,7,83,ภูเก็ต,34.5,23
3436,2022,7,84,สุราษฎร์ธานี,36,22.3
3437,2022,7,85,ระนอง,33.3,22.9
3438,2022,7,86,ชุมพร,34.5,23.3
3439,2022,7,90,สงขลา,35.9,22.5
3440,2022,7,91,สตูล,34.3,23.8
3441,2022,7,92,ตรัง,34.7,23.6
3442,2022,7,93,พัทลุง,34.7,22.4
3443,2022,7,94,ปัตตานี,35,22.9
3444,2022,7,95,ยะลา,35.4,23.3
3445,2022,7,96,นราธิวาส,34,23.5
3446,2022,8,10,กรุงเทพมหานคร,36.7,23
3447,2022,8,11,สมุทรปราการ,32.7,23.2
3448,2022,8,13,ปทุมธานี,36.5,23.5
3449,2022,8,14,พระนครศรีอยุธยา,36,22
3450,2022,8,16,ลพบุรี,36.9,22.6
3451,2022,8,18,ชัยนาท,35.5,22.7
3452,2022,8,20,ชลบุรี,35.2,22.3
3453,2022,8,21,ระยอง,35.4,22.9
3454,2022,8,22,จันทบุรี,35.4,23
3455,2022,8,23,ตราด,33.6,22.8
3456,2022,8,24,ฉะเชิงเทรา,36.5,22.7
3457,2022,8,25,ปราจีนบุรี,35.5,22.7
3458,2022,8,27,สระแก้ว,35.2,23.3
3459,2022,8,30,นครราชสีมา,35.4,21.1
3460,2022,8,31,บุรีรัมย์,34.6,22.2
3461,2022,8,32,สุรินทร์,34.8,22.3
3462,2022,8,33,ศรีสะเกษ,34.5,23
3463,2022,8,34,อุบลราชธานี,35.4,22.3
3464,2022,8,36,ชัยภูมิ,35.6,22.2
3465,2022,8,40,ขอนแก่น,36.3,22.4
3466,2022,8,41,อุดรธานี,36,22.8
3467,2022,8,42,เลย,36.8,22.2
3468,2022,8,43,หนองคาย,36.5,22.4
3469,2022,8,44,มหาสารคาม,35.6,22.5
3470,2022,8,45,ร้อยเอ็ด,35,22.8
3471,2022,8,46,กาฬสินธุ์,34.5,21.9
3472,2022,8,47,สกลนคร,34.8,22.7
3473,2022,8,48,นครพนม,35.7,23.4
3474,2022,8,49,มุกดาหาร,36,23.5
3475,2022,8,50,เชียงใหม่,36.5,16
3476,2022,8,51,ลำพูน,36.1,22.5
3477,2022,8,52,ลำปาง,36.6,21.5
3478,2022,8,53,อุตรดิตถ์,37,23.6
3479,2022,8,54,แพร่,35.9,21.6
3480,2022,8,55,น่าน,37.2,22.5
3481,2022,8,56,พะเยา,35.7,22
3482,2022,8,57,เชียงราย,35.1,23.3
3483,2022,8,58,แม่ฮ่องสอน,36.1,21.5
3484,2022,8,60,นครสวรรค์,36.3,23.2
3485,2022,8,62,กำแพงเพชร,35.3,22.9
3486,2022,8,63,ตาก,37.4,18.3
3487,2022,8,64,สุโขทัย,35.8,22.9
3488,2022,8,65,พิษณุโลก,35.5,23.4
3489,2022,8,66,พิจิตร,35,23.8
3490,2022,8,67,เพชรบูรณ์,35.4,23
3491,2022,8,70,ราชบุรี,35.6,23.3
3492,2022,8,71,กาญจนบุรี,38,20.5
3493,2022,8,72,สุพรรณบุรี,36.6,19.5
3494,2022,8,73,นครปฐม,36.9,24
3495,2022,8,76,เพชรบุรี,35.5,22.3
3496,2022,8,77,ประจวบคีรีขันธ์,35.8,22.2
3497,2022,8,80,นครศรีธรรมราช,36.4,22.7
3498,2022,8,81,กระบี่,35.3,23
3499,2022,8,82,พังงา,32.8,23.2
3500,2022,8,83,ภูเก็ต,34.8,23.3
3501,2022,8,84,สุราษฎร์ธานี,36.5,22.2
3502,2022,8,85,ระนอง,32.7,22.4
3503,2022,8,86,ชุมพร,35,23.5
3504,2022,8,90,สงขลา,36.3,21.2
3505,2022,8,91,สตูล,35.3,23.2
3506,2022,8,92,ตรัง,35.3,23
3507,2022,8,93,พัทลุง,35.5,23.7
3508,2022,8,94,ปัตตานี,35.1,23.1
3509,2022,8,95,ยะลา,35.5,22.4
3510,2022,8,96,นราธิวาส,34,23
3511,2022,9,10,กรุงเทพมหานคร,35.3,23.2
3512,2022,9,11,สมุทรปราการ,32.7,23.6
3513,2022,9,13,ปทุมธานี,35.5,23.8
3514,2022,9,14,พระนครศรีอยุธยา,35.5,22.5
3515,2022,9,16,ลพบุรี,36.6,23.4
3516,2022,9,18,ชัยนาท,35.7,23.4
3517,2022,9,20,ชลบุรี,34.8,23
3518,2022,9,21,ระยอง,32.9,22.5
3519,2022,9,22,จันทบุรี,34.2,22.9
3520,2022,9,23,ตราด,33.6,23
3521,2022,9,24,ฉะเชิงเทรา,35.4,21.5
3522,2022,9,25,ปราจีนบุรี,34.7,23.5
3523,2022,9,27,สระแก้ว,35.2,23.3
3524,2022,9,30,นครราชสีมา,35,21.5
3525,2022,9,31,บุรีรัมย์,34.5,22.1
3526,2022,9,32,สุรินทร์,34.3,22.2
3527,2022,9,33,ศรีสะเกษ,34,22.5
3528,2022,9,34,อุบลราชธานี,35.5,22.4
3529,2022,9,36,ชัยภูมิ,34.3,22.4
3530,2022,9,40,ขอนแก่น,35.4,22.6
3531,2022,9,41,อุดรธานี,34.8,23.2
3532,2022,9,42,เลย,34.3,21.9
3533,2022,9,43,หนองคาย,35.5,23
3534,2022,9,44,มหาสารคาม,35,23.2
3535,2022,9,45,ร้อยเอ็ด,35,23
3536,2022,9,46,กาฬสินธุ์,34,22
3537,2022,9,47,สกลนคร,34.4,22
3538,2022,9,48,นครพนม,34.6,23.4
3539,2022,9,49,มุกดาหาร,34.7,23.5
3540,2022,9,50,เชียงใหม่,36,15.6
3541,2022,9,51,ลำพูน,35.9,22
3542,2022,9,52,ลำปาง,36.5,21.5
3543,2022,9,53,อุตรดิตถ์,35.6,23.5
3544,2022,9,54,แพร่,34.5,21.8
3545,2022,9,55,น่าน,36.1,21.4
3546,2022,9,56,พะเยา,35.2,22
3547,2022,9,57,เชียงราย,33.7,22.3
3548,2022,9,58,แม่ฮ่องสอน,36,21
3549,2022,9,60,นครสวรรค์,36.1,23.1
3550,2022,9,62,กำแพงเพชร,35.4,23.5
3551,2022,9,63,ตาก,36.9,18.7
3552,2022,9,64,สุโขทัย,35.7,23.3
3553,2022,9,65,พิษณุโลก,34.9,23
3554,2022,9,66,พิจิตร,34.4,24
3555,2022,9,67,เพชรบูรณ์,36.2,22.5
3556,2022,9,70,ราชบุรี,35.6,23.5
3557,2022,9,71,กาญจนบุรี,36.3,22.3
3558,2022,9,72,สุพรรณบุรี,36.3,19.9
3559,2022,9,73,นครปฐม,35.6,23.8
3560,2022,9,76,เพชรบุรี,35,21.8
3561,2022,9,77,ประจวบคีรีขันธ์,36.1,22.3
3562,2022,9,80,นครศรีธรรมราช,35.5,23
3563,2022,9,81,กระบี่,35.6,23.4
3564,2022,9,82,พังงา,33.2,22.7
3565,2022,9,83,ภูเก็ต,34.3,23.4
3566,2022,9,84,สุราษฎร์ธานี,36.5,22.3
3567,2022,9,85,ระนอง,32.8,22
3568,2022,9,86,ชุมพร,34.6,23
3569,2022,9,90,สงขลา,34.7,22.1
3570,2022,9,91,สตูล,33.3,22.9
3571,2022,9,92,ตรัง,35,23.2
3572,2022,9,93,พัทลุง,34.7,23.6
3573,2022,9,94,ปัตตานี,34.8,23.4
3574,2022,9,95,ยะลา,35.6,23.3
3575,2022,9,96,นราธิวาส,35.1,23.1
3576,2022,10,10,กรุงเทพมหานคร,35.7,21.6
3577,2022,10,11,สมุทรปราการ,32.3,22.8
3578,2022,10,13,ปทุมธานี,35.5,21.2
3579,2022,10,14,พระนครศรีอยุธยา,35.9,21.5
3580,2022,10,16,ลพบุรี,34.5,20.2
3581,2022,10,18,ชัยนาท,34.3,20.5
3582,2022,10,20,ชลบุรี,35.2,21.1
3583,2022,10,21,ระยอง,34.5,21.1
3584,2022,10,22,จันทบุรี,35.6,20.6
3585,2022,10,23,ตราด,35.1,20.8
3586,2022,10,24,ฉะเชิงเทรา,35.2,20.2
3587,2022,10,25,ปราจีนบุรี,34.8,21.5
3588,2022,10,27,สระแก้ว,35.1,20.4
3589,2022,10,30,นครราชสีมา,33.5,17.5
3590,2022,10,31,บุรีรัมย์,33.3,18
3591,2022,10,32,สุรินทร์,33.1,17.7
3592,2022,10,33,ศรีสะเกษ,33,19.1
3593,2022,10,34,อุบลราชธานี,34.4,18
3594,2022,10,36,ชัยภูมิ,34.3,18.8
3595,2022,10,40,ขอนแก่น,33.5,18.4
3596,2022,10,41,อุดรธานี,33.6,18.3
3597,2022,10,42,เลย,33.8,16.6
3598,2022,10,43,หนองคาย,34.6,20
3599,2022,10,44,มหาสารคาม,33.2,19.5
3600,2022,10,45,ร้อยเอ็ด,33.7,18.5
3601,2022,10,46,กาฬสินธุ์,33.1,18
3602,2022,10,47,สกลนคร,33.4,17.8
3603,2022,10,48,นครพนม,34,18.3
3604,2022,10,49,มุกดาหาร,34.2,18.2
3605,2022,10,50,เชียงใหม่,34.8,14.5
3606,2022,10,51,ลำพูน,34.2,18.5
3607,2022,10,52,ลำปาง,35,16.9
3608,2022,10,53,อุตรดิตถ์,35.5,21.2
3609,2022,10,54,แพร่,35.1,17.7
3610,2022,10,55,น่าน,35.5,16
3611,2022,10,56,พะเยา,33.6,17
3612,2022,10,57,เชียงราย,32.7,16.5
3613,2022,10,58,แม่ฮ่องสอน,36,17.4
3614,2022,10,60,นครสวรรค์,34.7,19.5
3615,2022,10,62,กำแพงเพชร,34.7,20.7
3616,2022,10,63,ตาก,35,15.9
3617,2022,10,64,สุโขทัย,34.7,22
3618,2022,10,65,พิษณุโลก,34.6,20.9
3619,2022,10,66,พิจิตร,34.3,22.1
3620,2022,10,67,เพชรบูรณ์,35.3,19.2
3621,2022,10,70,ราชบุรี,34.3,22.4
3622,2022,10,71,กาญจนบุรี,34.5,19.4
3623,2022,10,72,สุพรรณบุรี,34.6,17.3
3624,2022,10,73,นครปฐม,33.8,21
3625,2022,10,76,เพชรบุรี,33.4,20.6
3626,2022,10,77,ประจวบคีรีขันธ์,33.9,21.2
3627,2022,10,80,นครศรีธรรมราช,33.7,23.2
3628,2022,10,81,กระบี่,34.5,22.7
3629,2022,10,82,พังงา,32.8,22.5
3630,2022,10,83,ภูเก็ต,34,23
3631,2022,10,84,สุราษฎร์ธานี,34,22.6
3632,2022,10,85,ระนอง,33.7,22.8
3633,2022,10,86,ชุมพร,34,22.7
3634,2022,10,90,สงขลา,35.2,22.4
3635,2022,10,91,สตูล,33.5,23.1
3636,2022,10,92,ตรัง,34.4,22.9
3637,2022,10,93,พัทลุง,34,23.5
3638,2022,10,94,ปัตตานี,34,22.7
3639,2022,10,95,ยะลา,34.2,22.8
3640,2022,10,96,นราธิวาส,34.2,22.8
3641,2022,11,10,กรุงเทพมหานคร,35.6,20.6
3642,2022,11,11,สมุทรปราการ,33.4,23.1
3643,2022,11,13,ปทุมธานี,35.8,20.9
3644,2022,11,14,พระนครศรีอยุธยา,36,19
3645,2022,11,16,ลพบุรี,35.5,17.5
3646,2022,11,18,ชัยนาท,34.1,20.2
3647,2022,11,20,ชลบุรี,36.2,17.6
3648,2022,11,21,ระยอง,35,18.5
3649,2022,11,22,จันทบุรี,35.8,19
3650,2022,11,23,ตราด,34,21
3651,2022,11,24,ฉะเชิงเทรา,36.4,15.3
3652,2022,11,25,ปราจีนบุรี,35.8,17.3
3653,2022,11,27,สระแก้ว,35.3,16.7
3654,2022,11,30,นครราชสีมา,34.7,15.7
3655,2022,11,31,บุรีรัมย์,35,15.9
3656,2022,11,32,สุรินทร์,35,16.4
3657,2022,11,33,ศรีสะเกษ,34.9,18.1
3658,2022,11,34,อุบลราชธานี,36.7,15.8
3659,2022,11,36,ชัยภูมิ,35.9,17.5
3660,2022,11,40,ขอนแก่น,35,17.5
3661,2022,11,41,อุดรธานี,35.2,17.5
3662,2022,11,42,เลย,34.7,14.6
3663,2022,11,43,หนองคาย,35.3,18
3664,2022,11,44,มหาสารคาม,35.2,18.4
3665,2022,11,45,ร้อยเอ็ด,35.3,18.2
3666,2022,11,46,กาฬสินธุ์,34.9,17.3
3667,2022,11,47,สกลนคร,34.9,16.9
3668,2022,11,48,นครพนม,35.1,16
3669,2022,11,49,มุกดาหาร,35.4,16.4
3670,2022,11,50,เชียงใหม่,35.4,12
3671,2022,11,51,ลำพูน,34.5,18
3672,2022,11,52,ลำปาง,34.9,15.3
3673,2022,11,53,อุตรดิตถ์,36.4,19.6
3674,2022,11,54,แพร่,35.2,15.4
3675,2022,11,55,น่าน,34.9,14.5
3676,2022,11,56,พะเยา,34.1,16.5
3677,2022,11,57,เชียงราย,33.3,15.2
3678,2022,11,58,แม่ฮ่องสอน,35.5,17
3679,2022,11,60,นครสวรรค์,35.4,18.8
3680,2022,11,62,กำแพงเพชร,35,19.2
3681,2022,11,63,ตาก,35,13.2
3682,2022,11,64,สุโขทัย,35.3,19.6
3683,2022,11,65,พิษณุโลก,34.8,19.2
3684,2022,11,66,พิจิตร,35.4,21.3
3685,2022,11,67,เพชรบูรณ์,36.7,17.8
3686,2022,11,70,ราชบุรี,34,18.9
3687,2022,11,71,กาญจนบุรี,35.2,17.5
3688,2022,11,72,สุพรรณบุรี,35.2,19.7
3689,2022,11,73,นครปฐม,33.6,18.8
3690,2022,11,76,เพชรบุรี,34.5,19.9
3691,2022,11,77,ประจวบคีรีขันธ์,34.5,17
3692,2022,11,80,นครศรีธรรมราช,33.5,22.8
3693,2022,11,81,กระบี่,34.9,23
3694,2022,11,82,พังงา,32.5,22.3
3695,2022,11,83,ภูเก็ต,34.4,23.1
3696,2022,11,84,สุราษฎร์ธานี,33.8,21
3697,2022,11,85,ระนอง,33.2,20.4
3698,2022,11,86,ชุมพร,33,20
3699,2022,11,90,สงขลา,34.4,22.3
3700,2022,11,91,สตูล,34.3,23.2
3701,2022,11,92,ตรัง,33.9,23
3702,2022,11,93,พัทลุง,32.8,23.8
3703,2022,11,94,ปัตตานี,33.8,23.6
3704,2022,11,95,ยะลา,33.9,23.2
3705,2022,11,96,นราธิวาส,33.5,22.9
3706,2022,12,10,กรุงเทพมหานคร,34.7,18.5
3707,2022,12,11,สมุทรปราการ,31.7,19.7
3708,2022,12,13,ปทุมธานี,34.2,18
3709,2022,12,14,พระนครศรีอยุธยา,34.4,17.5
3710,2022,12,16,ลพบุรี,33.6,14.9
3711,2022,12,18,ชัยนาท,32.6,17.3
3712,2022,12,20,ชลบุรี,35.5,16.8
3713,2022,12,21,ระยอง,34.1,16.6
3714,2022,12,22,จันทบุรี,34.5,16.7
3715,2022,12,23,ตราด,35.4,18.8
3716,2022,12,24,ฉะเชิงเทรา,34,15
3717,2022,12,25,ปราจีนบุรี,33.9,16.2
3718,2022,12,27,สระแก้ว,34.2,15.8
3719,2022,12,30,นครราชสีมา,32.2,14.1
3720,2022,12,31,บุรีรัมย์,32.7,13
3721,2022,12,32,สุรินทร์,33.7,13
3722,2022,12,33,ศรีสะเกษ,33.8,14.8
3723,2022,12,34,อุบลราชธานี,34.5,14.4
